paper,url,source,decision,score
s41597-025-04605-9.pdf,https://dawnsci.org,H2,rejected_h2_not_positive,0
s41597-025-04605-9.pdf,https://doi.org/10.32604/iasc.2023.030144,H2,rejected_h2_not_positive,0
s41597-025-04605-9.pdf,https://doi.org/10.1007/s11042-020-08980-w,H2,rejected_h2_not_positive,0
s41597-025-04605-9.pdf,https://doi.org/10.1002/cnm.3381,H2,rejected_h2_not_positive,0
s41597-025-04605-9.pdf,https://doi.org/10.1038/nmeth.3296,H2,rejected_h2_not_positive,0
s41597-025-04605-9.pdf,https://doi.org/10.3390/en15145115,H2,rejected_h2_not_positive,0
s41597-025-04605-9.pdf,https://doi.org/10.1002/aenm.202202407,H2,rejected_h2_not_positive,0
s41597-025-04605-9.pdf,https://doi.org/10.1039/C2EE22647B,H2,rejected_h2_not_positive,0
s41597-025-04605-9.pdf,https://doi.org/10.1039/F19757101671,H2,rejected_h2_not_positive,0
s41597-025-04605-9.pdf,https://doi.org/10.48550/arXiv.1610.08015,H2,rejected_h2_not_positive,0
s41597-025-04605-9.pdf,https://doi.org/10.1107/S1600577521009875,H2,rejected_h2_not_positive,0
s41597-025-04605-9.pdf,https://doi.org/10.1107/S1600577515002283,H2,rejected_h2_not_positive,0
s41597-025-04605-9.pdf,https://doi.org/10.1107/S1600577514013939,H2,rejected_h2_not_positive,0
s41597-025-04605-9.pdf,https://doi.org/10.1107/S0909049512032864,H2,rejected_h2_not_positive,0
s41597-025-04605-9.pdf,https://doi.org/10.5281/zenodo.13349402,H2,accepted_h2,100
s41597-025-04605-9.pdf,https://doi.org/10.3390/nano12121960,H2,rejected_h2_not_positive,0
s41597-025-04605-9.pdf,https://doi.org/10.1364/OE.23.032859,H2,rejected_h2_not_positive,0
s41597-025-04605-9.pdf,https://doi.org/10.1107/S1600577522006300,H2,rejected_h2_not_positive,0
s41597-025-04605-9.pdf,https://doi.org/10.5281/zenodo.12206815,H2,accepted_h2,100
s41597-025-04605-9.pdf,https://doi.org/10.5281/zenodo.13327692,H2,accepted_h2,100
s41597-025-04605-9.pdf,https://doi.org/10.5281/zenodo.13327931,H2,accepted_h2,100
s41597-025-04605-9.pdf,https://doi.org/10.5281/zenodo.13329639,H2,accepted_h2,100
s41597-025-04605-9.pdf,https://doi.org/10.5281/zenodo.14245751,H2,accepted_h2,100
s41597-025-04605-9.pdf,https://doi.org/10.5281/zenodo.13329670,H2,accepted_h2,100
s41597-025-04605-9.pdf,https://www.nexusformat.org,H2,rejected_h2_not_positive,0
s41597-025-04605-9.pdf,https://dawnsci.org,H2,rejected_h2_not_positive,0
s41597-025-04605-9.pdf,https://doi.org/10.32604/iasc.2023.030144,H2,rejected_h2_not_positive,0
s41597-025-04605-9.pdf,https://doi.org/10.1007/s11042-020-08980-w,H2,rejected_h2_not_positive,0
s41597-025-04605-9.pdf,https://doi.org/10.1002/cnm.3381,H2,rejected_h2_not_positive,0
s41597-025-04605-9.pdf,https://doi.org/10.1038/nmeth.3296,H2,rejected_h2_not_positive,0
s41597-025-04605-9.pdf,https://doi.org/10.3390/en15145115,H2,rejected_h2_not_positive,0
s41597-025-04605-9.pdf,https://doi.org/10.1002/aenm.202202407,H2,rejected_h2_not_positive,0
s41597-025-04605-9.pdf,https://doi.org/10.1039/C2EE22647B,H2,rejected_h2_not_positive,0
s41597-025-04605-9.pdf,https://doi.org/10.1039/F19757101671,H2,rejected_h2_not_positive,0
s41597-025-04605-9.pdf,https://doi.org/10.48550/arXiv.1610.08015,H2,rejected_h2_not_positive,0
s41597-025-04605-9.pdf,https://doi.org/10.1107/S1600577521009875,H2,rejected_h2_not_positive,0
s41597-025-04605-9.pdf,https://doi.org/10.1107/S1600577515002283,H2,rejected_h2_not_positive,0
s41597-025-04605-9.pdf,https://doi.org/10.1107/S1600577514013939,H2,rejected_h2_not_positive,0
s41597-025-04605-9.pdf,https://doi.org/10.1107/S0909049512032864,H2,rejected_h2_not_positive,0
s41597-025-04605-9.pdf,https://doi.org/10.5281/zenodo.13349402,H2,accepted_h2,100
s41597-025-04605-9.pdf,https://doi.org/10.3390/nano12121960,H2,rejected_h2_not_positive,0
s41597-025-04605-9.pdf,https://doi.org/10.1364/OE.23.032859,H2,rejected_h2_not_positive,0
s41597-025-04605-9.pdf,https://doi.org/10.1107/S1600577522006300,H2,rejected_h2_not_positive,0
s41597-025-04605-9.pdf,https://doi.org/10.5281/zenodo.12206815,H2,accepted_h2,100
s41597-025-04605-9.pdf,https://doi.org/10.5281/zenodo.13329670,fallback,accepted_fallback,100
s41597-025-04605-9.pdf,https://doi.org/10.5281/zenodo.13327988,fallback,accepted_fallback,100
s41597-025-04605-9.pdf,https://doi.org/10.5281/zenodo.14245751,fallback,accepted_fallback,100
s41597-025-04605-9.pdf,https://doi.org/10.5281/zenodo.1332963916,fallback,accepted_fallback,100
s41597-025-04605-9.pdf,https://doi.org/10.5281/zenodo.1332789124,fallback,accepted_fallback,100
s41597-025-04605-9.pdf,https://doi.org/10.5281/zenodo.1220681525,fallback,accepted_fallback,100
s41597-025-04605-9.pdf,https://doi.org/10.5281/zenodo.1332793126,fallback,accepted_fallback,100
s41597-025-04605-9.pdf,https://doi.org/10.5281/zenodo.1332765127,fallback,accepted_fallback,100
s41597-025-04605-9.pdf,https://doi.org/10.5281/zenodo.1332795828,fallback,accepted_fallback,100
s41597-025-04605-9.pdf,https://doi.org/10.5281/zenodo.1332768229,fallback,accepted_fallback,100
s41597-025-04605-9.pdf,https://doi.org/10.5281/zenodo.1332796130,fallback,accepted_fallback,100
s41597-025-04605-9.pdf,https://doi.org/10.5281/zenodo.1332769231,fallback,accepted_fallback,100
s41597-025-04605-9.pdf,https://doi.org/10.5281/zenodo.1424575120,fallback,accepted_fallback,100
s41597-025-04605-9.pdf,https://doi.org/10.5281/zenodo.13329639,fallback,accepted_fallback,100
s41597-025-04605-9.pdf,https://doi.org/10.5281/zenodo.12206815,fallback,accepted_fallback,100
s41597-025-04605-9.pdf,https://doi.org/10.5281/zenodo.13329639as,fallback,accepted_fallback,100
s41597-025-04605-9.pdf,https://doi.org/10.5281/zenodo.13329625,fallback,accepted_fallback,100
s41597-025-04605-9.pdf,https://doi.org/10.5281/zenodo.13349402,fallback,accepted_fallback,100
s41597-025-04605-9.pdf,https://doi.org/10.5281/zenodo.13327891,fallback,accepted_fallback,100
s41597-025-04605-9.pdf,https://doi.org/10.5281/zenodo.13327931,fallback,accepted_fallback,100
s41597-025-04605-9.pdf,https://doi.org/10.5281/zenodo.13327651,fallback,accepted_fallback,100
s41597-025-04605-9.pdf,https://doi.org/10.5281/zenodo.13327958,fallback,accepted_fallback,100
s41597-025-04605-9.pdf,https://doi.org/10.5281/zenodo.13327682,fallback,accepted_fallback,100
s41597-025-04605-9.pdf,https://doi.org/10.5281/zenodo.13327961,fallback,accepted_fallback,100
s41597-025-04605-9.pdf,https://doi.org/10.5281/zenodo.13327692,fallback,accepted_fallback,100
s41597-026-06866-4_reference.pdf,https://doi.org/10.5194/essd-15-3819-2023,H1,rejected_h1_invalid,0
s41597-026-06866-4_reference.pdf,https://doi.org/10.1016/j.rse.2019.02.015,H1,rejected_h1_invalid,0
s41597-026-06866-4_reference.pdf,https://doi.org/10.1016/j.rse.2012.12.003,H1,rejected_h1_invalid,0
s41597-026-06866-4_reference.pdf,https://earthexplorer.usgs.gov/,H1,rejected_h1_invalid,0
s41597-026-06866-4_reference.pdf,https://doi.org/10.5066/F78P5,H1,rejected_h1_invalid,0
s41597-026-06866-4_reference.pdf,https://doi.org/10.5066/F74X5684,H1,rejected_h1_invalid,0
s41597-026-06866-4_reference.pdf,https://doi.org/10.5066/F7WD3Z10,H1,rejected_h1_invalid,0
s41597-026-06866-4_reference.pdf,https://earthexplorer.usgs.gov/scene/metadata/full/5e7c41f3ffaaf662/D3C1201-100004F039,H1,rejected_h1_invalid,0
s41597-026-06866-4_reference.pdf,https://doi.org/10.1080/01402398408437182,H1,rejected_h1_invalid,0
s41597-026-06866-4_reference.pdf,https://doi.org/10.1179/009346910X12707320296838,H1,rejected_h1_invalid,0
s41597-026-06866-4_reference.pdf,https://doi.org/10.1080/02684527.2023.2219013,H1,rejected_h1_invalid,0
s41597-026-06866-4_reference.pdf,https://doi.org/10.1016/j.rse.2019.02.015(2019).6,H1,rejected_h1_invalid,0
s41597-026-06866-4_reference.pdf,https://doi.org/10.3390/rs14112593,H1,rejected_h1_invalid,0
s41597-026-06866-4_reference.pdf,https://doi.org/10.1016/j.isprsjprs.2014.09.005,H1,rejected_h1_invalid,0
s41597-026-06866-4_reference.pdf,https://doi.org/10.1016/j.still.2024.106273,H1,rejected_h1_invalid,0
s41597-026-06866-4_reference.pdf,https://doi.org/10.3390/rs15112793,H1,rejected_h1_invalid,0
s41597-026-06866-4_reference.pdf,https://doi.org/10.15184/aqy.2022.22,H1,rejected_h1_invalid,0
s41597-026-06866-4_reference.pdf,https://doi.org/10.3390/land10100997,H1,rejected_h1_invalid,0
s41597-026-06866-4_reference.pdf,https://doi.org/10.1126/sciadv.aav7266,H1,rejected_h1_invalid,0
s41597-026-06866-4_reference.pdf,https://doi.org/10.5194/essd-15-2841-2023(2023).17,H1,rejected_h1_invalid,0
s41597-026-06866-4_reference.pdf,https://doi.org/10.1177/2053019623121848,H1,rejected_h1_invalid,0
s41597-026-06866-4_reference.pdf,https://doi.org/10.1117/1,H1,rejected_h1_invalid,0
s41597-026-06866-4_reference.pdf,https://doi.org/10.1007/s11852-023-00932-4,H1,rejected_h1_invalid,0
s41597-026-06866-4_reference.pdf,https://doi.org/10.1016/j.jhydrol.2025.133555,H1,rejected_h1_invalid,0
s41597-026-06866-4_reference.pdf,https://doi.org/10.1109/JSTARS.2025.3582789,H1,rejected_h1_invalid,0
s41597-026-06866-4_reference.pdf,https://doi.org/10.14358/PERS.85.2.109,H1,rejected_h1_invalid,0
s41597-026-06866-4_reference.pdf,https://doi.org/10.1080/02684527.2015.1005495,H1,rejected_h1_invalid,0
s41597-026-06866-4_reference.pdf,https://doi.org/10.3390/s25103147,H1,rejected_h1_invalid,0
s41597-026-06866-4_reference.pdf,https://doi.org/10.1016/j.rse.2021.112586,H1,rejected_h1_invalid,0
s41597-026-06866-4_reference.pdf,https://doi.org/10.1080/00045608.2011.596357,H1,rejected_h1_invalid,0
s41597-026-06866-4_reference.pdf,https://doi.org/10.3389/feart.2020.566802,H1,rejected_h1_invalid,0
s41597-026-06866-4_reference.pdf,https://doi.org/10.1016/j.rse.2012.12.003(2013).32,H1,rejected_h1_invalid,0
s41597-026-06866-4_reference.pdf,https://doi.org/10.5194/essd-15-3819-2023(2023).33,H1,rejected_h1_invalid,0
s41597-026-06866-4_reference.pdf,https://doi.org/10.5194/essd-12-563-2020(2020).34,H1,rejected_h1_invalid,0
s41597-026-06866-4_reference.pdf,https://earthexplorer.usgs.gov/,H2,rejected_h2_not_positive,0
s41597-026-06866-4_reference.pdf,https://doi.org/10.5066/F78P5,H2,rejected_h2_invalid,0
s41597-026-06866-4_reference.pdf,https://doi.org/10.5066/F74X5684,H2,rejected_h2_invalid,0
s41597-026-06866-4_reference.pdf,https://doi.org/10.5066/F7WD3Z10,H2,rejected_h2_invalid,0
s41597-026-06866-4_reference.pdf,https://earthexplorer.usgs.gov/,H2,rejected_h2_not_positive,0
s41597-026-06866-4_reference.pdf,https://doi.org/10.5066/F78P5,H2,rejected_h2_invalid,0
s41597-026-06866-4_reference.pdf,https://doi.org/10.5066/F74X5684,H2,rejected_h2_invalid,0
s41597-026-06866-4_reference.pdf,https://doi.org/10.5066/F7WD3Z10,H2,rejected_h2_invalid,0
s41597-026-06866-4_reference.pdf,https://doi.org/10.6084/m9.figshare.30017944,fallback,accepted_fallback,100
s41597-026-06867-3.pdf,https://zenodo.org/api/records/17992421/files/PreprintToPaper.csv,H1,accepted_h1,40
s41597-026-06867-3.pdf,https://storage.googleapis.com/plos-corpus-prod/10.1371/journal.pbio.3000959/3/pbio.3000959.s005.xlsx?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=wombat-sa%40plos-prod.iam.gserviceaccount.com%2F20260627%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20260627T201624Z&X-Goog-Expires=86400&X-Goog-SignedHeaders=host&X-Goog-Signature=0abfc3e1cae96f8cb4ed62273e847624842ee6f3da3ea4a7be8169081a32b8cbeea57bad26b43570e6557cbdba8723f9272edbbe5dd1eadc40189cd5cc8f714a08e67a4407cb1d5ea70fae739728c61d96cdc8b42ff594922392ec819dfcb8f4e77520ec9b1893447c70e93bbf07b32f8bed315923dc83e86eeeabd1b8ed57e7d745bd8969266729cc2e94a4bba022d4338a562eaa75395389c3cc158530551fbc2955a88786afb6b591cb5cd69d01bfe7a78f3a8e6248116b90d3ad15ac8c2d7c41e6a5f5d1c0ab45896c5a7a3a23f8ac9c140d4be6ac1965f5a69094e2e59653eabb63560ae8c16ee6ec2e68e17c1da405b3f62edc04ab21e9a1fb89716d5c,H1,rejected_h1_invalid,0
s41597-026-06867-3.pdf,https://storage.googleapis.com/plos-corpus-prod/10.1371/journal.pone.0281659/1/pone.0281659.s001.xlsx?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=wombat-sa%40plos-prod.iam.gserviceaccount.com%2F20260627%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20260627T154128Z&X-Goog-Expires=86400&X-Goog-SignedHeaders=host&X-Goog-Signature=73d9382bec18c858e4978c08a3631e67c9d6b5284642770ef8cf5546d56401f4b6662735ca898fa17eda9eaa981175dc4c615b1cf9244bae715e06c1f8cf9d0a220993d14589053717feedd2fed6efb9d3fc3e80b6942b8619234cb7422aa9f180e58ee8600b8a9ece1b3565c1a26dd2d0992524ba76bf348dc36205bf467240150efc596fdb6374a4c7b5b486dd79103e3577909fd4ab09bd4eed34a7328645dd3cc5892d13859e624e5820a962eba29ca34e71078f90f54476d7d9f809c636c6baa4098869980e693ece0a8ddaf9497484c6214b0da81d2f918d0b76018e05e5c05ee9dcf266555cb5e3158bb9d748c830497d99011af02ec8d85eab3a872e,H1,rejected_h1_invalid,0
s41597-026-06867-3.pdf,https://zenodo.org/api/records/15124417/files/crossref-preprint-article-relationships-Feb-2025.csv,H1,accepted_h1,40
s41597-026-06867-3.pdf,https://doi.org/10.1038/s,H1,rejected_h1_invalid,0
s41597-026-06867-3.pdf,https://doi.org/10.18637/jss,H1,rejected_h1_invalid,0
s41597-026-06867-3.pdf,https://doi.org/10.6084/M9,H1,rejected_h1_invalid,0
s41597-026-06867-3.pdf,https://api.biorxiv.org/details/server/interval/cursor/format,H1,rejected_h1_invalid,0
s41597-026-06867-3.pdf,https://www.biorxiv.org/about/FAQ).Detailed,H1,rejected_h1_invalid,0
s41597-026-06867-3.pdf,https://api.crossref.org/works/doi,H1,rejected_h1_invalid,0
s41597-026-06867-3.pdf,https://doi.org/10.1101/170381wassubmittedtobioRxivonAugust6,H1,rejected_h1_invalid,0
s41597-026-06867-3.pdf,https://doi.org/10.1007/s00429-020-02136-0onSeptember18,H1,rejected_h1_invalid,0
s41597-026-06867-3.pdf,https://zenodo.org/api/records/17992421/files/PreprintToPaper.csv,H1,accepted_h1,40
s41597-026-06867-3.pdf,https://zenodo.org/api/records/17992421/files/PreprintToPaper_GrayZone.csv,H1,accepted_h1,40
s41597-026-06867-3.pdf,https://zenodo.org/api/records/17992421/files/PreprintToPaper_MultipleVersions.csv,H1,accepted_h1,40
s41597-026-06867-3.pdf,https://zenodo.org/records/17992421/files/PreprintToPaper.csv?download=1,H1,accepted_h1,235
s41597-026-06867-3.pdf,https://zenodo.org/records/17992421/files/PreprintToPaper_GrayZone.csv?download=1,H1,accepted_h1,235
s41597-026-06867-3.pdf,https://zenodo.org/records/17992421/files/PreprintToPaper_MultipleVersions.csv?download=1,H1,accepted_h1,235
s41597-026-06867-3.pdf,https://zenodo.org/records/17992421/preview/PreprintToPaper.csv?include_deleted=0,H1,accepted_h1,235
s41597-026-06867-3.pdf,https://zenodo.org/records/17992421/preview/PreprintToPaper_GrayZone.csv?include_deleted=0,H1,accepted_h1,235
s41597-026-06867-3.pdf,https://zenodo.org/records/17992421/preview/PreprintToPaper_MultipleVersions.csv?include_deleted=0,H1,accepted_h1,235
s41597-026-06867-3.pdf,https://github.com/badalovafidan/preprint_to_paper_dataset,H1,rejected_h1_invalid,0
s41597-026-06867-3.pdf,https://storage.googleapis.com/plos-corpus-prod/10.1371/journal.pbio.3000959/3/pbio.3000959.s005.xlsx?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=wombat-sa%40plos-prod.iam.gserviceaccount.com%2F20260627%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20260627T201624Z&X-Goog-Expires=86400&X-Goog-SignedHeaders=host&X-Goog-Signature=0abfc3e1cae96f8cb4ed62273e847624842ee6f3da3ea4a7be8169081a32b8cbeea57bad26b43570e6557cbdba8723f9272edbbe5dd1eadc40189cd5cc8f714a08e67a4407cb1d5ea70fae739728c61d96cdc8b42ff594922392ec819dfcb8f4e77520ec9b1893447c70e93bbf07b32f8bed315923dc83e86eeeabd1b8ed57e7d745bd8969266729cc2e94a4bba022d4338a562eaa75395389c3cc158530551fbc2955a88786afb6b591cb5cd69d01bfe7a78f3a8e6248116b90d3ad15ac8c2d7c41e6a5f5d1c0ab45896c5a7a3a23f8ac9c140d4be6ac1965f5a69094e2e59653eabb63560ae8c16ee6ec2e68e17c1da405b3f62edc04ab21e9a1fb89716d5c,H1,rejected_h1_invalid,0
s41597-026-06867-3.pdf,https://storage.googleapis.com/plos-corpus-prod/10.1371/journal.pbio.3000959/3/pbio.3000959.s006.xlsx?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=wombat-sa%40plos-prod.iam.gserviceaccount.com%2F20260627%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20260627T171852Z&X-Goog-Expires=86400&X-Goog-SignedHeaders=host&X-Goog-Signature=9c07ecf423669c28398273984199a32eb993122cdead573b8545f7fdf985ce8a55d2e7186a218ad34a3a50bc0ea6668d7777e4b7cb7299b59f6491d18500e97782f6fa90d6106be8646a403f3977b33305e0d731af95f0a0c7e9e61ba90260f54880243a09c2cfde834b2ad8898dc2e9b2069f4faf6197d02e3432e744c3be9d67d19d3da305d3cd97c5497040bc650dcd62e85b2a6d1354f057d12b8cb06d5fed19a8a75b0a6f49141f292d855da2ab6c96db5e44d12a862d340b690061f6846285a927cc0a514afa5e8e0613c43237c526167c562fcbb10481fd5f59741cdb7cff3356086f4b3b2f543692ce70d0e714ff7844ca46aeefb8a44e2c9d3cb733,H1,rejected_h1_invalid,0
s41597-026-06867-3.pdf,https://storage.googleapis.com/plos-corpus-prod/10.1371/journal.pbio.3000959/3/pbio.3000959.s007.xlsx?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=wombat-sa%40plos-prod.iam.gserviceaccount.com%2F20260627%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20260627T171852Z&X-Goog-Expires=86400&X-Goog-SignedHeaders=host&X-Goog-Signature=11c6e1ba37c70a00c203e2b7a319a830907c8f66108c6edd8a19674f52a2ee757248862e9139eaa9494c00e09cd9b5cdc90f42619c06cb56f84a5310907ad90d47e160beb2cd4390d04b7fba412fa9bcb7b3ed21170eb5aafae8850d49da7f77785315c63fe49f7e0a7f52fd2957ea0da786aabd4237a7413afa40a4ee27bbfb605f196b3a97fe3f2d07b30aa1d303bf6c4d7e78b2861b01c21234f150de7392e981f25ce2c605399b9ff50a558c6e4e17e52d9174bf5dafb1e82887d305ac2406b013d566d2fb07d6ece2cd154a3b075965230f40e8a2d69b2afc75861051dbccdaa7f10414e1151316794eba340e8919a2a37d3799c056280a8d1066c39bd6,H1,rejected_h1_invalid,0
s41597-026-06867-3.pdf,https://storage.googleapis.com/plos-corpus-prod/10.1371/journal.pbio.3000959/3/pbio.3000959.s008.xlsx?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=wombat-sa%40plos-prod.iam.gserviceaccount.com%2F20260627%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20260627T171853Z&X-Goog-Expires=86400&X-Goog-SignedHeaders=host&X-Goog-Signature=4956d28359bab926197387f381cb0791a0f58fe9a60590cd87f63757356dc8070c90354507a15059c6098f94c0c4004b2cb48be7717dba72aa0d815eeb9e31e91312a2c77352e98f10e1fb0a9b2fc0073050d1c6c83e6a23000e2fe3ef5d95f82d0a7f485c7f47bbbef10a0dc0372ef4679adbc27fcbe51421dd5d4bb5ee8422c39eff7db965c79321cb31abeb5a5856c6b7fd92fafe477d036aca17db4a187942c50346f198109a9ffd1b6b4e95f42547bb71097dfd2d4fad7d91606851660ee4db96397e855f39b47b51260879bce43259fd32d531696fd9fe839ddf2d9c23edc392398f8c4b6a62ca000fc32c52466c52e0f2e35974bf48086a0183c5110a,H1,rejected_h1_invalid,0
s41597-026-06867-3.pdf,https://doi.org/10.1371/journal.pone.0274441,H1,rejected_h1_invalid,0
s41597-026-06867-3.pdf,https://doi.org/10.1002/leap.1265,H1,rejected_h1_invalid,0
s41597-026-06867-3.pdf,https://doi.org/10.1007/s11192-021-03900-7,H1,rejected_h1_invalid,0
s41597-026-06867-3.pdf,https://doi.org/10.1101/833400,H1,rejected_h1_invalid,0
s41597-026-06867-3.pdf,https://doi.org/10.7554/e,H1,rejected_h1_invalid,0
s41597-026-06867-3.pdf,https://doi.org/10.1007/s11192-021-04059-x,H1,rejected_h1_invalid,0
s41597-026-06867-3.pdf,https://doi.org/10.1007/s11192-022-04346-1,H1,rejected_h1_invalid,0
s41597-026-06867-3.pdf,https://doi.org/10.4103/sja.sja_632_21,H1,rejected_h1_invalid,0
s41597-026-06867-3.pdf,https://doi.org/10.7554/eLife.58496(2020).12,H1,rejected_h1_invalid,0
s41597-026-06867-3.pdf,https://doi.org/10.1162/qss_a_00043,H1,rejected_h1_invalid,0
s41597-026-06867-3.pdf,https://doi.org/10.5281/ZENODO.2529922,H1,accepted_h1,100
s41597-026-06867-3.pdf,https://doi.org/10.1371/journal.pone.0303005,H1,rejected_h1_invalid,0
s41597-026-06867-3.pdf,https://storage.googleapis.com/plos-corpus-prod/10.1371/journal.pone.0281659/1/pone.0281659.s001.xlsx?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=wombat-sa%40plos-prod.iam.gserviceaccount.com%2F20260627%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20260627T154128Z&X-Goog-Expires=86400&X-Goog-SignedHeaders=host&X-Goog-Signature=73d9382bec18c858e4978c08a3631e67c9d6b5284642770ef8cf5546d56401f4b6662735ca898fa17eda9eaa981175dc4c615b1cf9244bae715e06c1f8cf9d0a220993d14589053717feedd2fed6efb9d3fc3e80b6942b8619234cb7422aa9f180e58ee8600b8a9ece1b3565c1a26dd2d0992524ba76bf348dc36205bf467240150efc596fdb6374a4c7b5b486dd79103e3577909fd4ab09bd4eed34a7328645dd3cc5892d13859e624e5820a962eba29ca34e71078f90f54476d7d9f809c636c6baa4098869980e693ece0a8ddaf9497484c6214b0da81d2f918d0b76018e05e5c05ee9dcf266555cb5e3158bb9d748c830497d99011af02ec8d85eab3a872e,H1,rejected_h1_invalid,0
s41597-026-06867-3.pdf,https://zenodo.org/api/records/15124417/files/crossref-preprint-article-relationships-Feb-2025.csv,H1,accepted_h1,40
s41597-026-06867-3.pdf,https://zenodo.org/records/15124417/files/crossref-preprint-article-relationships-Feb-2025.csv?download=1,H1,accepted_h1,235
s41597-026-06867-3.pdf,https://zenodo.org/records/15124417/preview/crossref-preprint-article-relationships-Feb-2025.csv?include_deleted=0,H1,accepted_h1,235
s41597-026-06867-3.pdf,https://doi.org/10.1177/001316446002000104,H1,rejected_h1_invalid,0
s41597-026-06867-3.pdf,https://doi.org/10.11613/BM.2012.031,H1,rejected_h1_invalid,0
s41597-026-06867-3.pdf,https://doi.org/10.6028/NBS.RPT.9011,H1,rejected_h1_invalid,0
s41597-026-06867-3.pdf,https://doi.org/10.1038/nj7612-457a,H1,rejected_h1_invalid,0
s41597-026-06867-3.pdf,https://doi.org/10.1126/science.368.6494.924,H1,rejected_h1_invalid,0
s41597-026-06867-3.pdf,https://doi.org/10.1002/asi.24852,H1,rejected_h1_invalid,0
s41597-026-06867-3.pdf,https://doi.org/10.1038/d41586-017-08404-0,H1,rejected_h1_invalid,0
s41597-026-06867-3.pdf,https://doi.org/10.1016/j.joi.2013.08.006,H1,rejected_h1_invalid,0
s41597-026-06867-3.pdf,https://doi.org/10.1002/asi.23209,H1,rejected_h1_invalid,0
s41597-026-06867-3.pdf,https://doi.org/10.1098/rsos.160140,H1,rejected_h1_invalid,0
s41597-026-06867-3.pdf,https://doi.org/10.21105/joss.01686,H1,rejected_h1_invalid,0
s41597-026-06867-3.pdf,https://doi.org/10.32614/CRAN.package.cowplot,H1,rejected_h1_invalid,0
s41597-026-06867-3.pdf,https://doi.org/10.32614/CRAN.package.psych,H1,rejected_h1_invalid,0
s41597-026-06867-3.pdf,https://doi.org/10.18637/jss.v028.i05(2008,H1,rejected_h1_invalid,0
s41597-026-06867-3.pdf,http://ominoproject.eu).views,H1,rejected_h1_invalid,0
s41597-026-06867-3.pdf,https://api.biorxiv.org/details/server/interval/cursor/format,H2,rejected_h2_not_positive,0
s41597-026-06867-3.pdf,https://api.crossref.org/works/doi,H2,rejected_h2_not_positive,0
s41597-026-06867-3.pdf,https://doi.org/10.5281/zenodo.17992421,H2,accepted_h2,100
s41597-026-06867-3.pdf,https://github.com/badalovafidan/preprint_to_paper_dataset,H2,rejected_h2_not_positive,0
s41597-026-06867-3.pdf,https://api.biorxiv.org/details/server/interval/cursor/format,H2,rejected_h2_not_positive,0
s41597-026-06867-3.pdf,https://api.crossref.org/works/doi,H2,rejected_h2_not_positive,0
s41597-026-06867-3.pdf,https://doi.org/10.5281/zenodo.17992421,H2,accepted_h2,100
s41597-026-06867-3.pdf,https://github.com/badalovafidan/preprint_to_paper_dataset,H2,rejected_h2_not_positive,0
s41597-026-06867-3.pdf,https://doi.org/10.5281/zenodo.17992421,fallback,accepted_fallback,100
s41597-026-07203-5_reference.pdf,https://zenodo.org/api/records/15096167/files/input_model_potenc_predXfault7_A.csv,H1,accepted_h1,40
s41597-026-07203-5_reference.pdf,http://creativecommons.org/licenses/by-nc-nd/4.0,H1,rejected_h1_invalid,0
s41597-026-07203-5_reference.pdf,https://zenodo.org/api/records/15096167/files/input_model_potenc_predXfault7_A.csv,H1,accepted_h1,40
s41597-026-07203-5_reference.pdf,https://zenodo.org/records/15096167/files/input_model_potenc_predXfault7_A.csv?download=1,H1,accepted_h1,235
s41597-026-07203-5_reference.pdf,https://zenodo.org/records/15096167/preview/input_model_potenc_predXfault7_A.csv?include_deleted=0,H1,accepted_h1,235
s41597-026-07203-5_reference.pdf,https://doi.org/10.5281/zenodo.15096167)andconsistsoftheprimary,H1,accepted_h1,100
s41597-026-07203-5_reference.pdf,https://doi.org/10.2166/ws.2018.129,H1,rejected_h1_invalid,0
s41597-026-07203-5_reference.pdf,https://doi.org/10.1016/j.proeng.2014.02.157,H1,rejected_h1_invalid,0
s41597-026-07203-5_reference.pdf,https://doi.org/10.1080/15730621003610878,H1,rejected_h1_invalid,0
s41597-026-07203-5_reference.pdf,https://doi.org/10.1016/j.arcontrol.2023.03.012,H1,rejected_h1_invalid,0
s41597-026-07203-5_reference.pdf,https://doi.org/10.1016/j.proeng.2015.08.851,H1,rejected_h1_invalid,0
s41597-026-07203-5_reference.pdf,https://doi.org/10.2166/hydro.2021.093,H1,rejected_h1_invalid,0
