paper,source,section,page,kind,raw,link,context
s41597-026-07353-6_reference.pdf,grobid_tei,full_tei_text,,url,https://doi.org/10.1038/s43247-024-01554-w.GEMS-GER:AMachineLearningBenchmarkDataset,https://doi.org/10.1038/s43247-024-01554-w.GEMS-GER:AMachineLearningBenchmarkDataset,"urprisingly stable levels in southwest- ern Europe. Communications Earth & Environment, 5(1):387, July 2024. ISSN 2662-4435. doi: 10.1038/s43247-024-01554-w.URLhttps://doi.org/10.1038/s43247-024-01554-w.GEMS-GER:AMachineLearningBenchmarkDataset of Long-Term Groundwater Levels MOhmer TLiesch BHabbel BHeudorfer MGomez PClos MNölscher SBroda 10.5194/essd-2025-321GermanywithMeteorologicalForcingsand Site-"
s41597-026-07353-6_reference.pdf,grobid_tei,full_tei_text,,url,https://essd.copernicus.org/preprints/essd-2025-321/.Publisher:CopernicusPublications.GlobalGroundwater,https://essd.copernicus.org/preprints/essd-2025-321/.Publisher:CopernicusPublications.GlobalGroundwater,"gical Forcings and Site-Specific Environmental Features. Earth Syst. Sci. Data Discuss., 2025: 1-30, August 2025. ISSN 1866-3591. doi: 10.5194/essd-2025-321.URLhttps://essd.copernicus.org/preprints/essd-2025-321/.Publisher:CopernicusPublications.GlobalGroundwater Monitoring Network (GGMN) -IGRAC Igrac 10.58154/6Z0Y-DA342025IGRAC.GlobalGroundwaterMonitoring Network (GGMN) -IGRAC, 2025. URL https://ggmn.un-igrac.org.https"
s41597-026-07353-6_reference.pdf,grobid_tei,full_tei_text,,url,https://ggmn.un-igrac.org.https://doi.org/10.58154/6Z0Y-DA34.GROW:AGlobalTimeSeriesDatasetfor,https://ggmn.un-igrac.org.https://doi.org/10.58154/6Z0Y-DA34.GROW:AGlobalTimeSeriesDatasetfor,"sPublications.GlobalGroundwater Monitoring Network (GGMN) -IGRAC Igrac 10.58154/6Z0Y-DA342025IGRAC.GlobalGroundwaterMonitoring Network (GGMN) -IGRAC, 2025. URL https://ggmn.un-igrac.org.https://doi.org/10.58154/6Z0Y-DA34.GROW:AGlobalTimeSeriesDatasetfor Groundwater Studies within the Earth System AnnemarieBäthge ClaudiaRuzVargas GunnarLischeid RaoulCollenteur MarkCuthbert JanHFleckenstein MartinaFloerke IngeDe"
s41597-026-07353-6_reference.pdf,grobid_tei,full_tei_text,,url,"https://doi.org/10.31223/X5673T.Mountainsoftheworld,",https://doi.org/10.31223/X5673T.Mountainsoftheworld,"dorf, Yoshihide Wada, Thorsten Wagener, and Robert Reinecke. GROW: A Global Time Series Dataset for Groundwater Studies within the Earth System, June 2025. URL https://doi.org/10.31223/X5673T.Mountainsoftheworld, water towers for humanity: Typology, mapping, and global significance DanielViviroli HansHDürr BrunoMesserli MichelMeybeck RolfWeingartner 10.1029/2006WR005653"
s41597-026-07353-6_reference.pdf,grobid_tei,full_tei_text,,url,https://doi.org/10.1007/s10040-006-0136-y.SPASS-newgriddedclimatologicalsnow,https://doi.org/10.1007/s10040-006-0136-y.SPASS-newgriddedclimatologicalsnow,"nd Laurent Jemelin. Hydrogeological mapping in Switzerland. Hydro- geology Journal, 15(4):799-808, June 2007. ISSN 1435-0157. doi: 10.1007/s10040-006-0136-y.URLhttps://doi.org/10.1007/s10040-006-0136-y.SPASS-newgriddedclimatologicalsnow datasets for Switzerland: potential and limitations CMarty AMichel TJonas CSteijn RMuelchi SKotlarski 10.5194/tc-19-4391-2025TheCryosphere19102025 C. Marty, A."
s41597-026-07353-6_reference.pdf,grobid_tei,full_tei_text,,url,https://tc.copernicus.org/articles/19/4391/2025/.Theswissgroundwaterdatabase,https://tc.copernicus.org/articles/19/4391/2025/.Theswissgroundwaterdatabase,"-new gridded clima- tological snow datasets for Switzerland: potential and limitations. The Cryosphere, 19(10):4391-4407, 2025. doi: 10.5194/tc-19-4391-2025.URLhttps://tc.copernicus.org/articles/19/4391/2025/.Theswissgroundwaterdatabase RaoulCollenteur ChristianMoeck 10.5281/zenodo.14260400February2026RaoulCollenteurand Christian Moeck. The swiss groundwater database, February 2026. URL https:"
s41597-026-07353-6_reference.pdf,grobid_tei,full_tei_text,,url,https://doi.org/10.5281/zenodo.14260400.Areviewonmissinghydrologicaldata,https://doi.org/10.5281/zenodo.14260400.Areviewonmissinghydrologicaldata,"tabase RaoulCollenteur ChristianMoeck 10.5281/zenodo.14260400February2026RaoulCollenteurand Christian Moeck. The swiss groundwater database, February 2026. URL https://doi.org/10.5281/zenodo.14260400.Areviewonmissinghydrologicaldata processing YongboGao ChristophMerz GunnarLischeid MichaelSchneider 10.1007/s12665-018-7228-6EnvironmentalEarthSciences1866-629977 2 47 January 2018 Yongbo Gao,"
s41597-026-07353-6_reference.pdf,grobid_tei,full_tei_text,,url,https://doi.org/10.1007/s12665-018-7228-6.Modelingirregularlyspacedresidualseries,https://doi.org/10.1007/s12665-018-7228-6.Modelingirregularlyspacedresidualseries,"er. A review on missing hydro- logical data processing. Environmental Earth Sciences, 77(2):47, January 2018. ISSN 1866-6299. doi: 10.1007/s12665-018-7228-6.URLhttps://doi.org/10.1007/s12665-018-7228-6.Modelingirregularlyspacedresidualseries as a continuous stochastic process JRAsmuth MF PBierkens 10.1029/2004WR003726W12404December200541J. R. von Asmuth and M. F. P. Bierkens. Modeling irregularly s"
s41597-026-07353-6_reference.pdf,grobid_tei,full_tei_text,,url,https://onlinelibrary.wiley.com/doi/10.1029/2004WR003726/abstract.ANonparametricTrendTestfor,https://onlinelibrary.wiley.com/doi/10.1029/2004WR003726/abstract.ANonparametricTrendTestfor,"aced residual series as a continu- ous stochastic process. Water Resources Research, 41(12):W12404, December 2005. ISSN 1944-7973. doi: 10.1029/2004WR003726.URLhttps://onlinelibrary.wiley.com/doi/10.1029/2004WR003726/abstract.ANonparametricTrendTestfor Seasonal Data With Serial Dependence RobertMHirsch JamesRSlack 10.1029/WR020i006p00727WaterResourcesResearch0043-139720 6 June 1984 Ltd Robert M. Hirsch and Ja"
s41597-026-07353-6_reference.pdf,grobid_tei,full_tei_text,,url,https://hess.copernicus.org/articles/29/6221/2025/.ARCHI:ANewRPackage,https://hess.copernicus.org/articles/29/6221/2025/.ARCHI:ANewRPackage,"aring, D. Cohen, and O. Gilon. How to deal w missing input data. Hydrology and Earth System Sciences, 29(21):6221-6235, 2025. doi: 10.5194/hess-29-6221-2025.URLhttps://hess.copernicus.org/articles/29/6221/2025/.ARCHI:ANewRPackage for Automated Imputation of Regionally Correlated Hydrologic Records FZeno RobinLLevy TimothyJGlas NeilStagnitta Terry 10.1111/gwat.13474Groundwater634July2025"
s41597-026-07353-6_reference.pdf,grobid_tei,full_tei_text,,url,https://gmd.copernicus.org/articles/17/7083/2024/.Analysisofnationwide,https://gmd.copernicus.org/articles/17/7083/2024/.Analysisofnationwide,"a Python package for the estimation of potential evapotranspiration. Geoscientific Model Development, 17(18):7083-7103, 2024. doi: 10.5194/gmd-17-7083-2024.URLhttps://gmd.copernicus.org/articles/17/7083/2024/.Analysisofnationwide groundwater monitoring networks using lumped-parameter models RaoulACollenteur ChristianMoeck MarioSchirmer SteffenBirk 10.1016/j.jhydrol.2023.130120JournalofH"
s41597-026-07353-6_reference.pdf,grobid_tei,full_tei_text,,url,https://www.sciencedirect.com/science/article/pii/S0022169423010624.GeologischeKartederSchweiz,https://www.sciencedirect.com/science/article/pii/S0022169423010624.GeologischeKartederSchweiz,"ter monitoring networks using lumped-parameter models. Journal of Hydrology, 626:130120, Novem- ber 2023. ISSN 0022-1694. doi: 10.1016/j.jhydrol.2023.130120.URLhttps://www.sciencedirect.com/science/article/pii/S0022169423010624.GeologischeKartederSchweiz 1:500000 -opendata.swiss Geologische Karte der Schweiz 1:500000 -opendata.swiss, . URL https://opendata.swiss/de/dataset/geologische-karte-der-schweiz-1-500000"
s41597-026-07353-6_reference.pdf,grobid_tei,full_tei_text,,url,https://opendata.swiss/de/dataset/geologische-karte-der-schweiz-1-500000.SoilGrids250m:Global,https://opendata.swiss/de/dataset/geologische-karte-der-schweiz-1-500000.SoilGrids250m:Global,"ect.com/science/article/pii/S0022169423010624.GeologischeKartederSchweiz 1:500000 -opendata.swiss Geologische Karte der Schweiz 1:500000 -opendata.swiss, . URL https://opendata.swiss/de/dataset/geologische-karte-der-schweiz-1-500000.SoilGrids250m:Global gridded soil information based on machine learning TomislavHengl JorgeMendes De Jesus BMGerard MariaRuiperezHeuvelink MilanGonzalez AleksandarKilibarda WeiBlag"
s41597-026-07353-6_reference.pdf,grobid_tei,full_tei_text,,url,https://doi.org/10.1371/journal.pone.0169748.Publisher:PublicLibraryofScience.GeorgeBüttner,https://doi.org/10.1371/journal.pone.0169748.Publisher:PublicLibraryofScience.GeorgeBüttner,"Kempen. SoilGrids250m: Global gridded soil information based on machine learning. PLOS ONE, 12(2):e0169748, February 2017. doi: 10.1371/journal.pone.0169748.URLhttps://doi.org/10.1371/journal.pone.0169748.Publisher:PublicLibraryofScience.GeorgeBüttner JanFeranec GabrielJaffrain LászlóMari GergelyMaucha TomasSoukup The CORINE land cover 2000 project 2004 3 ddacbd5e-068f-4e52-a596-d606e8de7f40 George Büttner,"
s41597-026-07353-6_reference.pdf,grobid_tei,full_tei_text,,url,https://doi.org/10.2909/ddacbd5e-068f-4e52-a596-d606e8de7f40.HydrogeologischeKarteSchweizGrundwasservorkommen1:500000-opendata.swissHydrogeologische,https://doi.org/10.2909/ddacbd5e-068f-4e52-a596-d606e8de7f40.HydrogeologischeKarteSchweizGrundwasservorkommen1:500000-opendata.swissHydrogeologische,"Jan Feranec, Gabriel Jaffrain, László Mari, Gergely Maucha, and Tomas Soukup. The CORINE land cover 2000 project. EARSeL eProceedings, 3(3):331-346, 2004. doi: https://doi.org/10.2909/ddacbd5e-068f-4e52-a596-d606e8de7f40.HydrogeologischeKarteSchweizGrundwasservorkommen1:500000-opendata.swissHydrogeologische Karte der Schweiz: Grundwasservorkommen 1:500000 - opendata.swiss, . URL https://opendata.swiss/de/dataset/hydrogeologische-karte-der-schweiz-grundwasservorkom"
s41597-026-07353-6_reference.pdf,grobid_tei,full_tei_text,,url,https://opendata.swiss/de/dataset/hydrogeologische-karte-der-schweiz-grundwasservorkommen-1-500000.Index-based,https://opendata.swiss/de/dataset/hydrogeologische-karte-der-schweiz-grundwasservorkommen-1-500000.Index-based,"ydrogeologischeKarteSchweizGrundwasservorkommen1:500000-opendata.swissHydrogeologische Karte der Schweiz: Grundwasservorkommen 1:500000 - opendata.swiss, . URL https://opendata.swiss/de/dataset/hydrogeologische-karte-der-schweiz-grundwasservorkommen-1-500000.Index-based characterization and quantification of groundwater dynamics BHeudorfer EHaaf KStahl RBarthel 10.1029/2018WR024418WaterResourcesResearch0043-13970 ja May 2019 B"
s41597-026-07353-6_reference.pdf,grobid_tei,full_tei_text,,url,https://agupubs.onlinelibrary.wiley.com/doi/abs/10.1029/2018WR024418.QuantificationandAnalysisofHydrograph,https://agupubs.onlinelibrary.wiley.com/doi/abs/10.1029/2018WR024418.QuantificationandAnalysisofHydrograph,"ex-based characterization and quantifica- tion of groundwater dynamics. Water Resources Research, 0(ja), May 2019. ISSN 0043-1397. doi: 10.1029/2018WR024418.URLhttps://agupubs.onlinelibrary.wiley.com/doi/abs/10.1029/2018WR024418.QuantificationandAnalysisofHydrograph Behavior Using Groundwater Signatures RaoulACollenteur MartinAVonk EzraHaaf 10.1111/gwat.13486April2025LtdRaoulA. Collenteur, Martin A. Vonk, and Ezra Haaf. Qu"
s41597-026-07353-6_reference.pdf,grobid_tei,full_tei_text,,url,https://www.amtsdruckschriften.bar.admin.ch/detailView.do?id=10045204.PhilipSchuler,https://www.amtsdruckschriften.bar.admin.ch/detailView.do?id=10045204.PhilipSchuler,"rschutzgesetz, GSchG) October 1971 Swiss Federal Assembly Swiss Federal Assembly. Federal Water Protection Act (Gewässerschutzgesetz, GSchG), October 1971. URL https://www.amtsdruckschriften.bar.admin.ch/detailView.do?id=10045204.PhilipSchuler JoanCampanyà HenningMoe DamienDoherty NatalyaHunterWilliams TedMccormack Mapping the groundwater memory across Ireland: A step towards a groundwater Philip Sch"
s41597-026-07353-6_reference.pdf,grobid_tei,full_tei_text,,doi,10.1038/s41561-024-01483-5NatureGeoscience1752-0908178,https://doi.org/10.1038/s41561-024-01483-5NatureGeoscience1752-0908178,"obal river flow sustained by groundwater JiaxinXie XiaomangLiu ScottJasechko RWouter KaiwenBerghuijs ChangmingWang MarkusLiu MartinReichstein SujanJung Koirala 10.1038/s41561-024-01483-5NatureGeoscience1752-0908178 August 2024 Jiaxin Xie, Xiaomang Liu, Scott Jasechko, Wouter R. Berghuijs, Kaiwen Wang, Changming Liu, Markus Reichstein, Martin Jung, and Sujan Koirala. Major"
s41597-026-07353-6_reference.pdf,grobid_tei,full_tei_text,,doi,doi: 10.1038/s41561-024-01483-5.URLhttps://doi.org/10.1038/s41561-024-01483-5.Errorinhydraulicheadand,https://doi.org/10.1038/s41561-024-01483-5.URLhttps://doi.org/10.1038/s41561-024-01483-5.Errorinhydraulicheadand,"chstein, Martin Jung, and Sujan Koirala. Majority of global river flow sustained by groundwater. Nature Geoscience, 17(8):770-777, August 2024. ISSN 1752-0908. doi: 10.1038/s41561-024-01483-5.URLhttps://doi.org/10.1038/s41561-024-01483-5.Errorinhydraulicheadand gradient time-series measurements: a quantitative appraisal CGabriel Rau EAVincent MargaretPost TorstenShanafield EddieWKrekeler PhilippBanks Blum 10.5194/hess"
s41597-026-07353-6_reference.pdf,grobid_tei,full_tei_text,,doi,10.5194/hess-23-3603-2019HydrologyandEarthSystemSciences,https://doi.org/10.5194/hess-23-3603-2019HydrologyandEarthSystemSciences,"aulicheadand gradient time-series measurements: a quantitative appraisal CGabriel Rau EAVincent MargaretPost TorstenShanafield EddieWKrekeler PhilippBanks Blum 10.5194/hess-23-3603-2019HydrologyandEarthSystemSciences 1027-5606 23 9 September 2019 Gabriel C. Rau, Vincent E. A. Post, Margaret Shanafield, Torsten Krekeler, Eddie W. Banks, and Philipp Blum. Error in hydraulic h"
s41597-026-07353-6_reference.pdf,grobid_tei,full_tei_text,,doi,10.1007/s10040-013-0969-0HydrogeologyJournal1435-0157214,https://doi.org/10.1007/s10040-013-0969-0HydrogeologyJournal1435-0157214,"/www.hydrol-earth-syst-sci.net/23/3603/2019/hess-23-3603-2019.html.Review:Hydraulicheadmeasurements-newtechnologies, classic pitfalls EAVincent JosRPost Asmuth 10.1007/s10040-013-0969-0HydrogeologyJournal1435-0157214 June 2013 Vincent E. A. Post and Jos R. von Asmuth. Review: Hydraulic head measurements-new tech- nologies, classic pitfalls. Hydrogeology Journal, 21(4):737-7"
s41597-026-07353-6_reference.pdf,grobid_tei,full_tei_text,,doi,doi: 10.1007/s10040-013-0969-0.URLhttps://doi.org/10.1007/s10040-013-0969-0.Reframinggroundwaterhydrologyasa,https://doi.org/10.1007/s10040-013-0969-0.URLhttps://doi.org/10.1007/s10040-013-0969-0.Reframinggroundwaterhydrologyasa,"nd Jos R. von Asmuth. Review: Hydraulic head measurements-new tech- nologies, classic pitfalls. Hydrogeology Journal, 21(4):737-750, June 2013. ISSN 1435-0157. doi: 10.1007/s10040-013-0969-0.URLhttps://doi.org/10.1007/s10040-013-0969-0.Reframinggroundwaterhydrologyasa data-driven science AllenMShapiro FrederickDDay-Lewis 10.1111/gwat.13195Groundwater604July2022 Ltd Allen M. Shapiro and Frederick D. Day-Lewis. Reframing groun"
s41597-026-07353-6_reference.pdf,grobid_tei,full_tei_text,,doi,10.1111/gwat.13195Groundwater604July2022,https://doi.org/10.1111/gwat.13195Groundwater604July2022,": 10.1007/s10040-013-0969-0.URLhttps://doi.org/10.1007/s10040-013-0969-0.Reframinggroundwaterhydrologyasa data-driven science AllenMShapiro FrederickDDay-Lewis 10.1111/gwat.13195Groundwater604July2022 Ltd Allen M. Shapiro and Frederick D. Day-Lewis. Reframing groundwater hydrology as a data-driven science. Groundwater, 60(4):455-456, July 2022. ISSN 0017-467"
s41597-026-07353-6_reference.pdf,grobid_tei,full_tei_text,,doi,10.1007/s10040-023-02759-7HydrogeologyJournal1435-0157322,https://doi.org/10.1007/s10040-023-02759-7HydrogeologyJournal1435-0157322,"0.1111/gwat.13195.Publisher:JohnWiley & Sons, Ltd. Long datasets for improved understanding, management and protection of groundwater JohnChilton StephenFoster 10.1007/s10040-023-02759-7HydrogeologyJournal1435-0157322 March 2024 John Chilton and Stephen Foster. Long datasets for improved understanding, management and pro- tection of groundwater. Hydrogeology Journal, 32(2):3"
s41597-026-07353-6_reference.pdf,grobid_tei,full_tei_text,,doi,doi: 10.1007/s10040-023-02759-7.URLhttps://doi.org/10.1007/s10040-023-02759-7.IncorporatingDeepLearningIntoHydrogeological,https://doi.org/10.1007/s10040-023-02759-7.URLhttps://doi.org/10.1007/s10040-023-02759-7.IncorporatingDeepLearningIntoHydrogeological,"Foster. Long datasets for improved understanding, management and pro- tection of groundwater. Hydrogeology Journal, 32(2):347-352, March 2024. ISSN 1435-0157. doi: 10.1007/s10040-023-02759-7.URLhttps://doi.org/10.1007/s10040-023-02759-7.IncorporatingDeepLearningIntoHydrogeological Modeling: Advancements, Challenges, and Future Directions ZhenxueDai ChuanjunZhan HuichaoYin JunjunChen LuluXu YuzhouXia SonglinYang WeiChen MingxuCao Zhengyan"
s41597-026-07353-6_reference.pdf,grobid_tei,full_tei_text,,doi,10.1029/2025JH000703JournalofGeophysicalResearch:Machine,https://doi.org/10.1029/2025JH000703JournalofGeophysicalResearch:Machine,"luXu YuzhouXia SonglinYang WeiChen MingxuCao ZhengyangDu XiaoyingZhang BichengYan YueMa HaoWang FarzadMoeini MohamadReza Soltanian HungVo Thanh KennethCCarroll 10.1029/2025JH000703JournalofGeophysicalResearch:Machine Learning and Computation 2993-5210 2 2 2025. June 2025 Ltd Zhenxue Dai, Chuanjun Zhan, Huichao Yin, Junjun Chen, Lulu Xu, Yuzhou Xia, Songlin Yang, Wei Chen, M"
s41597-026-07353-6_reference.pdf,grobid_tei,full_tei_text,,doi,10.5194/hess-21-5293-2017HydrologyandEarthSystemSciences,https://doi.org/10.5194/hess-21-5293-2017HydrologyandEarthSystemSciences,"5JH000703.Publisher:JohnWiley & Sons, Ltd. The CAMELS data set: catchment attributes and meteorology for large-sample studies NAddor AJNewman NMizukami MPClark 10.5194/hess-21-5293-2017HydrologyandEarthSystemSciences 21 10 2017 N. Addor, A. J. Newman, N. Mizukami, and M. P. Clark. The CAMELS data set: catchment at- tributes and meteorology for large-sample studies. Hydrolog"
s41597-026-07353-6_reference.pdf,grobid_tei,full_tei_text,,doi,doi: 10.5194/hess-21-5293-2017.URLhttps://hess.copernicus.org/articles/21/5293/2017/.CAMELS-CH:hydro-meteorologicaltimeseriesand,https://doi.org/10.5194/hess-21-5293-2017.URLhttps://hess.copernicus.org/articles/21/5293/2017/.CAMELS-CH:hydro-meteorologicaltimeseriesand,". P. Clark. The CAMELS data set: catchment at- tributes and meteorology for large-sample studies. Hydrology and Earth System Sciences, 21(10):5293- 5313, 2017. doi: 10.5194/hess-21-5293-2017.URLhttps://hess.copernicus.org/articles/21/5293/2017/.CAMELS-CH:hydro-meteorologicaltimeseriesand landscape attributes for 331 catchments in hydrologic Switzerland MHöge MKauzlaric RSiber USchönenberger PHorton JSchwanbeck MGFloriancic DViviroli SWilhelm AE"
s41597-026-07353-6_reference.pdf,grobid_tei,full_tei_text,,doi,10.5194/essd-15-5755-2023EarthSystemScienceData15,https://doi.org/10.5194/essd-15-5755-2023EarthSystemScienceData15,"Switzerland MHöge MKauzlaric RSiber USchönenberger PHorton JSchwanbeck MGFloriancic DViviroli SWilhelm AESikorska-Senoner NAddor MBrunner SPool MZappa FFenicia 10.5194/essd-15-5755-2023EarthSystemScienceData15 12 2023 M. Höge, M. Kauzlaric, R. Siber, U. Schönenberger, P. Horton, J. Schwanbeck, M. G. Floriancic, D. Vivi- roli, S. Wilhelm, A. E. Sikorska-Senoner, N. Ad"
s41597-026-07353-6_reference.pdf,grobid_tei,full_tei_text,,doi,doi: 10.5194/essd-15-5755-2023.URLhttps://essd.copernicus.org/articles/15/5755/2023/.FrederikKratzertGreyNearingNansAddorTylerErickson,https://doi.org/10.5194/essd-15-5755-2023.URLhttps://essd.copernicus.org/articles/15/5755/2023/.FrederikKratzertGreyNearingNansAddorTylerErickson,"H: hydro-meteorological time series and landscape attributes for 331 catchments in hydro- logic Switzerland. Earth System Science Data, 15(12):5755-5784, 2023. doi: 10.5194/essd-15-5755-2023.URLhttps://essd.copernicus.org/articles/15/5755/2023/.FrederikKratzertGreyNearingNansAddorTylerErickson MartinGauch OrenGilon LukasGudmundsson AvinatanHassidim DanielKlotz 10.1038/s41597-023-01975-w.PublisherSellaNevo, and others. Caravan-A global community datas"
s41597-026-07353-6_reference.pdf,grobid_tei,full_tei_text,,doi,"10.1038/s41597-023-01975-w.PublisherSellaNevo,",https://doi.org/10.1038/s41597-023-01975-w.PublisherSellaNevo,"ssd.copernicus.org/articles/15/5755/2023/.FrederikKratzertGreyNearingNansAddorTylerErickson MartinGauch OrenGilon LukasGudmundsson AvinatanHassidim DanielKlotz 10.1038/s41597-023-01975-w.PublisherSellaNevo, and others. Caravan-A global community dataset for large-sample hydrology. Scientific Data UK London Nature Publishing Group 10 2023 Frederik Kratzert, Grey Ne"
s41597-026-07353-6_reference.pdf,grobid_tei,full_tei_text,,doi,10.1016/j.scitotenv.2020.137042ScienceofTheTotalEnvironment,https://doi.org/10.1016/j.scitotenv.2020.137042ScienceofTheTotalEnvironment,"e rates: A review of variables, processes and relationships ChristianMoeck NicolasGrech-Cumbo JoelPodgorski AnjaBretzler JasonJGurdak MichaelBerg MarioSchirmer 10.1016/j.scitotenv.2020.137042ScienceofTheTotalEnvironment 0048-9697 717 137042 May 2020 Elsevier BV Christian Moeck, Nicolas Grech-Cumbo, Joel Podgorski, Anja Bretzler, Jason J. Gurdak, Michael Berg, and Mario Schirme"
s41597-026-07353-6_reference.pdf,grobid_tei,full_tei_text,,doi,doi: 10.1016/j.scitotenv.2020.137042.URLhttps://dx.doi.org/10.1016/j.scitotenv.2020.137042.Publisher:ElsevierBV.Globalkarstsprings,https://doi.org/10.1016/j.scitotenv.2020.137042.URLhttps://dx.doi.org/10.1016/j.scitotenv.2020.137042.Publisher:ElsevierBV.Globalkarstsprings,"natural groundwater recharge rates: A review of variables, processes and relationships. Science of The Total Environment, 717:137042, May 2020. ISSN 0048-9697. doi: 10.1016/j.scitotenv.2020.137042.URLhttps://dx.doi.org/10.1016/j.scitotenv.2020.137042.Publisher:ElsevierBV.Globalkarstsprings hydrograph dataset for research and management of the world's fastest-flowing groundwater TundeOlarinoye TomGleeson VeraMarx StefanSeeger RouhollahAdinehvand V"
s41597-026-07353-6_reference.pdf,grobid_tei,full_tei_text,,doi,10.1038/s41597-019-0346-5ScientificData2052-446371,https://doi.org/10.1038/s41597-019-0346-5ScientificData2052-446371,"zHidalgoSanchez AntonioSanto MartinSauter Jean-LucSeidel VianneySivelle RannveigØvrevik Skoglund ZoranStevanovic CameronWood StephenWorthington AndreasHartmann 10.1038/s41597-019-0346-5ScientificData2052-446371 59 February 2020 Tunde Olarinoye, Tom Gleeson, Vera Marx, Stefan Seeger, Rouhollah Adinehvand, Vincenzo Allocca, Bartolome Andreo, James Apaéstegui, Christophe"
s41597-026-07353-6_reference.pdf,grobid_tei,full_tei_text,,doi,doi: 10.1038/s41597-019-0346-5.URLhttps://doi.org/10.1038/s41597-019-0346-5.Chung-YiLinAlexandraMillerMusabWaqarLandonTMarston10.1038/s41597-024-03186-3Adatabaseofgroundwater,https://doi.org/10.1038/s41597-019-0346-5.URLhttps://doi.org/10.1038/s41597-019-0346-5.Chung-YiLinAlexandraMillerMusabWaqarLandonTMarston10.1038/s41597-024-03186-3Adatabaseofgroundwater,"rst springs hydrograph dataset for research and management of the world's fastest-flowing groundwater. Scientific Data, 7(1):59, February 2020. ISSN 2052-4463. doi: 10.1038/s41597-019-0346-5.URLhttps://doi.org/10.1038/s41597-019-0346-5.Chung-YiLinAlexandraMillerMusabWaqarLandonTMarston10.1038/s41597-024-03186-3Adatabaseofgroundwater wells in the United States. Scientific Data 2024. 2a94-1f0e-4d64-95cc-beb95236e5b7 11 335 Chung-Yi Lin, Alexandra Miller, Musab Waqar, and Landon T Marston. A"
s41597-026-07353-6_reference.pdf,grobid_tei,full_tei_text,,doi,doi: 10.1038/s41597-024-03186-3.URLhttps://app.readcube.com/library/undefined/item/acdd2a94-1f0e-4d64-95cc-beb95236e5b7.DevelopmentofGroundwaterLevels,https://doi.org/10.1038/s41597-024-03186-3.URLhttps://app.readcube.com/library/undefined/item/acdd2a94-1f0e-4d64-95cc-beb95236e5b7.DevelopmentofGroundwaterLevels,"335 Chung-Yi Lin, Alexandra Miller, Musab Waqar, and Landon T Marston. A database of groundwater wells in the United States. Scientific Data, 11(1):335, 2024. doi: 10.1038/s41597-024-03186-3.URLhttps://app.readcube.com/library/undefined/item/acdd2a94-1f0e-4d64-95cc-beb95236e5b7.DevelopmentofGroundwaterLevels Dataset for Chile since 1970 LeopoldoHéctor RodrigoVenegas-Quiñones PabloValdés-Pineda JuanBGarcía-Chevesich Valdés VHoshin MarthaP LGupta TyP AWhitaker Ferré"
s41597-026-07353-6_reference.pdf,grobid_tei,full_tei_text,,doi,10.1038/s41597-023-02895-5ScientificData2052-4463111,https://doi.org/10.1038/s41597-023-02895-5ScientificData2052-4463111,"Dataset for Chile since 1970 LeopoldoHéctor RodrigoVenegas-Quiñones PabloValdés-Pineda JuanBGarcía-Chevesich Valdés VHoshin MarthaP LGupta TyP AWhitaker Ferré 10.1038/s41597-023-02895-5ScientificData2052-4463111 170 February 2024 Héctor Leopoldo Venegas-Quiñones, Rodrigo Valdés-Pineda, Pablo García-Chevesich, Juan B. Valdés, Hoshin V. Gupta, Martha P. L. Whitaker, and"
s41597-026-07353-6_reference.pdf,grobid_tei,full_tei_text,,doi,doi: 10.1038/s41597-023-02895-5.URLhttps://doi.org/10.1038/s41597-023-02895-5.Undergroundwellwaterlevelobservation,https://doi.org/10.1038/s41597-023-02895-5.URLhttps://doi.org/10.1038/s41597-023-02895-5.Undergroundwellwaterlevelobservation,"P. L. Whitaker, and Ty P. A. Ferré. Development of Groundwater Levels Dataset for Chile since 1970. Scientific Data, 11(1):170, February 2024. ISSN 2052-4463. doi: 10.1038/s41597-023-02895-5.URLhttps://doi.org/10.1038/s41597-023-02895-5.Undergroundwellwaterlevelobservation grid dataset from 2005 to 2022 MengranWang JiaqiYao HuanyuChang RongLiu NanXu ZihuaLiu HaiyingGong HengliangZheng JinkeWang XueerGuo YongqiangCao YongZhao HuiL"
s41597-026-07353-6_reference.pdf,grobid_tei,full_tei_text,,doi,10.1038/s41597-025-04799-yScientificData2052-4463121,https://doi.org/10.1038/s41597-025-04799-yScientificData2052-4463121,"rid dataset from 2005 to 2022 MengranWang JiaqiYao HuanyuChang RongLiu NanXu ZihuaLiu HaiyingGong HengliangZheng JinkeWang XueerGuo YongqiangCao YongZhao HuiLu 10.1038/s41597-025-04799-yScientificData2052-4463121 728 May 2025 Mengran Wang, Jiaqi Yao, Huanyu Chang, Rong Liu, Nan Xu, Zihua Liu, Haiying Gong, Hengliang Zheng, Jinke Wang, Xueer Guo, Yongqiang Cao, Yong Zhao"
